Review,Studiengang,cleaned_review,sentiment,category
"Die Studieninhalte sind spannend und werden dem Studengang gerecht. Man kann aus einer Vielzahl an Modulen wählen - je nachdem, in welche Richtung man später gehen möchte. Die Dozenten sind alle sehr hilfsbereit und freundlich. Ab der HdM kennen Dozenten ihre Studenten mit Nahmen. Die Hochschule ist modern und super ausgestattet.",DMW,studieninhalte spannend studengang gerecht vielzahl modulen wählen je nachdem richtung später gehen möchte dozenten hilfsbereit freundlich hdm kennen dozenten studenten nahmen modern super ausgestattet,0.26666666666666666,Dozenten
"Ich habe mit dem Studium Medienwirtschaft mir positive Erfahrungen gesammelt. Die Auswahl an Studentischen Projekten, Seminaren oder auch Modulen ist super, so das für jeden was dabei ist. Insbesondere durch viele verschiedene studentische Projekte wird es uns als Studierenden ermöglicht praktische Erfahrungen zu sammeln. Neben dem tollem Angebot des Studiengangs, kann ich die HdM als Hochschule nur empfehle!",DMW,medienwirtschaft positive erfahrungen gesammelt auswahl studentischen projekten seminaren modulen super insbesondere verschiedene studentische projekte studierenden ermöglicht praktische erfahrungen sammeln neben tollem angebot studiengangs hdm empfehle,0.2803030303030303,Praxisbezug
"Ich fühle mich an der HdM total wohl. Die Studieninhalte sind interessant und werden gut vermittelt. Was für mich jedoch noch viel mehr zählt ist, dass an der HdM sich jede Person in die Richtung verwirklichen kann, in die sie will und das auch durch zahlreiches ausprobieren erreichen kann. Neben dem Studium können so Initiativen besucht werden, wie das Studentenfernsehen, das hochschuleigene Radio, die eigene Zeitschrift der HdM Vielseitig und...Erfahrungsbericht weiterlesen",DMW,fühle hdm total wohl studieninhalte interessant gut vermittelt zählt hdm person richtung verwirklichen zahlreiches ausprobieren erreichen neben initiativen besucht studentenfernsehen hochschuleigene radio eigene zeitschrift hdm vielseitig erfahrungsbericht weiterlesen,0.0,Sonstiges
"Man kann sich nach dem Grundstudium durch das ganze Hauptstudium durchwählen, eigene Schwerpunkte finden, eigene Interessen entwickeln! Alle Profs (die ich hatte) waren immer sehr menschlich, aufgeschlossen und Kompetent. Man merkt in jeder Ebene, dass sich diese Hochschule viel Mühe für ihre Studierenden macht!",DMW,grundstudium ganze hauptstudium durchwählen eigene schwerpunkte finden eigene interessen entwickeln profs menschlich aufgeschlossen kompetent merkt ebene mühe studierenden macht,0.0,Sonstiges
"Der Studiengang hat sich für mich super geeignet, um herauszufinden, welche Aufgabenbereiche mir beim Arbeiten mit Medien besonders liegen und Spaß machen. Man hat zu Beginn des Studiums ein Grundstudium von 2 Semestern, in dem man verschiedene Bereiche kennenlernt wie zum Beispiel audiovisuelle Technik, Marketing, Mediengestaltung oder BWL. In diesen ersten Semestern kann man herausfinden, was einem gefällt und wie man seinen Schwerpunkt im Studium setzen möchte. Dabei gibt es...Erfahrungsbericht weiterlesen",DMW,super geeignet herauszufinden aufgabenbereiche beim arbeiten medien besonders liegen spaß beginn studiums grundstudium 2 semestern verschiedene bereiche kennenlernt beispiel audiovisuelle technik marketing mediengestaltung bwl ersten semestern herausfinden gefällt schwerpunkt setzen möchte gibt erfahrungsbericht weiterlesen,0.3333333333333333,Technik
Tolle Mischung aus Wirtschaft und Medien :) breit gefächertes Wissen wird vermittelt und danach hat man die Möglichkeit in vielen Bereichen arbeiten zu können. Große Empfehlung für alle die etwas kreatives studieren möchten und dennoch wirtschaftliche Grundlagen möchten.,DMW,tolle mischung wirtschaft medien breit gefächertes wissen vermittelt danach möglichkeit vielen bereichen arbeiten große empfehlung kreatives möchten dennoch wirtschaftliche grundlagen möchten,0.0,Sonstiges
"Der Studiengang legt für alle Medieninteressierte eine breite Basis an Wissen mit dem sich später in vielen Bereichen Arbeiten lässt. Ob in bei den verschiedenen Medien, im Marketing oder Personal - je nach Auswahl der Vorlesungen (ab dem 3. Semester möglich) ist alles möglich. Dabei bieten Studioproduktionen und Interdisziplinäre Projekte direkten Praxisbezug. Das verpflichtende Praxissemster stärkt diesen zusätzlich. Auch ein Auslandssemester mit nochmals ganz anderen Inhalte ist möglich. Die Organisation...Erfahrungsbericht weiterlesen",DMW,legt medieninteressierte breite basis wissen später vielen bereichen arbeiten lässt verschiedenen medien marketing personal je auswahl vorlesungen möglich möglich bieten studioproduktionen interdisziplinäre projekte direkten praxisbezug verpflichtende praxissemster stärkt zusätzlich auslandssemester nochmals ganz inhalte möglich organisation erfahrungsbericht weiterlesen,0.0,Organisation
"Das Studium bietet einen breiten Einblick in sämtliche Bereiche der Medien. Vom Blickpunkt des Managements bis hin zum Blickpunkt der Konzeption und Produktion ist alles mit dabei. Im Hauptstudium frei wählbar, je nach Interesse eines jeden einzelnen.",DMW,bietet breiten einblick sämtliche bereiche medien blickpunkt managements blickpunkt konzeption produktion hauptstudium frei wählbar je interesse einzelnen,0.0,Sonstiges
"Hier lernt man viele Aspekte im Umgang mit Medien, wie technische, rechtliche, gestalterische oder medienwissenschaftliche Grundlagen. Der wirtschaftliche Teil des Studiums ist aber nicht zu unterschätzen, woran es bei manchen Studierenden scheitert. Sehr toll ist es, dass man ab dem 3. Semester viele Wahlmöglichkeiten hat und praktischen Arbeiten hat. Die Hochschule hat ein gutes Angebot an Initiativen und eine sehr gute Betreuung für diejenigen, die ein Auslandssemester machen wollen.",DMW,lernt aspekte umgang medien technische rechtliche gestalterische medienwissenschaftliche grundlagen wirtschaftliche teil studiums unterschätzen woran studierenden scheitert toll wahlmöglichkeiten praktischen arbeiten gutes angebot initiativen gute betreuung diejenigen auslandssemester,0.0,Sonstiges
"Man hat zwar die Möglichkeit einer Spezialisierung, jedoch kann man auch keinen Schwerpunkt für das Hauptstudium festlegen, was das Studium flexibler macht.Klassisch hatte ich viele KommilitonInnen, welche sehr in die wirtschaftliche Richtung gegangen sind. Es gab aber auch die Möglichkeit sich beispielsweise in die Mediensoziologie, Medienproduktion oder auch journalistische Richtung zu vertiefen. Durch die Fremd-ECTS kann man sich in diese Richtungen auch noch mehr einarbeiten, wenn man die Verfügbaren...Erfahrungsbericht weiterlesen",DMW,möglichkeit spezialisierung schwerpunkt hauptstudium festlegen flexibler kommilitoninnen wirtschaftliche richtung gegangen gab möglichkeit beispielsweise mediensoziologie medienproduktion journalistische richtung vertiefen richtungen einarbeiten verfügbaren erfahrungsbericht weiterlesen,0.0,Sonstiges
"In diesem Studiengang werden kreative Inhalte so wie wirtschaftliche Inhalte sehr gut kombiniert und auch sehr praxisorientiert gelehrt. Jedoch sollte man wissen, dass der Schwerpunkt auf der Wirtschaft liegt. Man wird selten Medieninhalte selber gestalten. Trotz dessen ein sehr guter Studiengang!",DMW,kreative inhalte wirtschaftliche inhalte gut kombiniert praxisorientiert gelehrt wissen schwerpunkt wirtschaft liegt selten medieninhalte selber gestalten trotz guter,0.0,Praxisbezug
"Sehr kompetente Dozenten, dich sich in ihrem Gebiet sehr gut auskennen. Aktuelle Studieninhalte dich sich jedes Semester an die „Neuen Medien“ anpassen. Viele praktische Übungen, sehr viel Praxisbezug in den Vorlesungen. Die Vorlesungen bauen logisch auf einander auf, hat die Möglichkeit die Vorlesungen so zu wählen, wie sie persönlich zu einem passen, mit oder ohne Schwerpunkt",DMW,kompetente dozenten gebiet gut auskennen aktuelle studieninhalte neuen medien anpassen praktische übungen praxisbezug vorlesungen vorlesungen bauen logisch einander möglichkeit vorlesungen wählen persönlich passen schwerpunkt,0.0,Dozenten
"Studium lässt viele Freiräume. Man kann sehr individuell Schwerpunkte setzen. In verschiedensten praxisnahen Projekten sehr gutes Lernen möglich. Praxissemester in die Regelstudienzeit integriert. Zu kritisieren ist, dass man als ""Allrounder"" das Gefühl bekommen kann nichts ""wirklich"" gut zu können.",DMW,lässt freiräume individuell schwerpunkte setzen verschiedensten praxisnahen projekten gutes lernen möglich praxissemester regelstudienzeit integriert kritisieren allrounder gefühl bekommen wirklich gut,0.0,Praxisbezug
"Erfahrungen in der Medienwirtschaft, Digitalisierung und Conenterstellung.Die Möglichkeit viele verschiedene Wege zu gehen im Bereich Medienwirtschaft. Nicht nur Konzeption und Gestaltung, sondern auch wirtschaftliche Hintergründe. Auch verschiedene technische Einblicke.",DMW,erfahrungen medienwirtschaft digitalisierung möglichkeit verschiedene wege gehen bereich medienwirtschaft konzeption gestaltung wirtschaftliche hintergründe verschiedene technische einblicke,0.0,Sonstiges
"Man lernt sehr viele umfassende Dinge, die einen gut auf das spätere Berufsleben vorbereiten. Es ist manchmal nicht einfach und man muss viel lernen aber dadurch lernt man auch seinen Alltag zu strukturieren und eigenständig zu lernen. Der Studiengang Medienwirtschaft ist sehr vielseitig und es gibt viele tolle Angebote an Projekten und Möglichkeiten die Kreativität fördern.",DMW,lernt umfassende dinge gut spätere berufsleben vorbereiten manchmal einfach lernen dadurch lernt alltag strukturieren eigenständig lernen medienwirtschaft vielseitig gibt tolle angebote projekten möglichkeiten kreativität fördern,0.0,Praxisbezug
"Der Anteil der technisch geprägten Fächer ist meiner Meinung nach zu hoch. Dafür könnte der Anteil bzw die Qualität der wirtschaftlichen Fächer besser sein. Leider fielen 2-3 wichtige Fächer von vornherein heraus oder man hat nichts gelernt, aufgrund schlechter Professoren. Das ist dann natürlich sehr schade. Wenn man sich jedoch mehr für die konzeptionelle Seite des Studiengangs interessiert, ist er sehr gut. Alles in allem ist die Hochschule jedoch super...Erfahrungsbericht weiterlesen",DMW,anteil technisch geprägten fächer meinung hoch dafür anteil bzw qualität wirtschaftlichen fächer besser leider fielen wichtige fächer vornherein heraus gelernt aufgrund schlechter professoren natürlich schade konzeptionelle seite studiengangs interessiert gut super erfahrungsbericht weiterlesen,0.3333333333333333,Dozenten
Den Studiengang Medienwirtschaft kann ich zu 100% weiterempfehlen.Die Dozenten sind sehr kompetent und man merkt ihnen an dass sie wirklich fundierte Erfahrungen haben von dem was sie erzählen.Das ganze in Kombination mit der Atmosphäre und Ausstattung der HdM ergibt die perfekte Kombination für ein Studium.,DMW,medienwirtschaft 100 dozenten kompetent merkt wirklich fundierte erfahrungen ganze kombination atmosphäre ausstattung hdm ergibt perfekte kombination,0.0,Dozenten
"Das Studium bietet den perfekten Einstieg in die kunterbunte Welt der Medienbranche. Insbesondere das Hauptstudium ermöglicht es einem, sich auszuprobieren und Inhalte individuell den eigenen Interessen anzupassen. Die Dozent*innen sind bemüht, kompetent und häufig besteht ein angenehmer, persönlicher Kontakt.",DMW,bietet perfekten einstieg kunterbunte welt medienbranche insbesondere hauptstudium ermöglicht auszuprobieren inhalte individuell eigenen interessen anzupassen innen bemüht kompetent häufig besteht angenehmer persönlicher kontakt,0.0,Sonstiges
"Das studieren an der Hdm macht Spaß, nicht nur weil die Lehrveranstaltungen meist spannend sind sondern auch da es sehr praxisorientiert ist. Oft werden Beispiele gemacht, welche man im Arbeitsleben anwenden kann und daraus lernt. Die Hochschule ist natürlich sehr Modern und fit was Medien angeht, so hat man selten Probleme mit der Technik. Auch die Corona Zeit wird gut gemeistert.",DMW,hdm macht spaß lehrveranstaltungen meist spannend praxisorientiert oft beispiele gemacht arbeitsleben anwenden daraus lernt natürlich modern fit medien angeht selten probleme technik corona zeit gut gemeistert,0.30000000000000004,Technik
"Groß wurde es uns im WS angekündigt Controlling wird angeboten. Wir waren voller Elan und motiviert bis in die Haarspitzen. Dann die erste Vorlesung und die fand nicht statt. Die darauffolgenden Sessions offenbarten die Unfähigkeit dieser Dame. Fängt nie pünktlich an, macht Stoff der für eine Uni geeignet wäre, hat kein Interesse uns was beizubringen, ihr Leben ist einfach Chaos pur. Unsere wissenschaftliche Hausarbeit ist nicht machbar und der einzige...Erfahrungsbericht weiterlesen",DMW,groß wurde ws angekündigt controlling angeboten voller elan motiviert haarspitzen erste vorlesung fand statt darauffolgenden sessions offenbarten unfähigkeit dame fängt nie pünktlich macht stoff geeignet wäre interesse beizubringen leben einfach chaos pur wissenschaftliche hausarbeit machbar einzige erfahrungsbericht weiterlesen,0.0,Sonstiges
"Habe meine Entscheidung nie bereut. Sehr velseitig gestaltbares Studium. Professoren und Dozenten generell sehr involviert und engagiert. Immer ein offenes Ohr und Bereitscjaft für Rat zu eigenen Ideen und Projekten auch nach dem Studium. Zugang zu praxisorientierten Brücken einfachvzugänglich während eine Vertiefung in theoretischere Felder ebenfalls Platz findete. Ausgestaltung on zwei Schwerpunkten: Management oder Konzeption & Analyse. Letzteres produktions- und/oder wissenschaftsorientierter, je nachvoersönlicher Ausgestaltung. Man kann sich auch einen persönlichen...Erfahrungsbericht weiterlesen",DMW,entscheidung nie bereut velseitig gestaltbares professoren dozenten generell involviert engagiert offenes ohr bereitscjaft rat eigenen ideen projekten zugang praxisorientierten brücken einfachvzugänglich vertiefung theoretischere felder ebenfalls platz findete ausgestaltung on zwei schwerpunkten management konzeption analyse letzteres wissenschaftsorientierter je nachvoersönlicher ausgestaltung persönlichen erfahrungsbericht weiterlesen,0.0,Dozenten
Die Hochschule der Medien ist bekannt für den Praxisbezug. Dieses durfte ich in diversen Projekten erfahren. Die überschaubare Größe der Hochschule gibt einem ein persönlichen Flair. Die Studieninhalte sind sehr modern und innovativ. Ich fühle mich gut vorbereitet auf das Arbeitsleben nach dem Studium.,DMW,medien bekannt praxisbezug durfte diversen projekten erfahren überschaubare größe gibt persönlichen flair studieninhalte modern innovativ fühle gut vorbereitet arbeitsleben,0.2,Praxisbezug
"Der Studiengang Medienwirtschaft vereint die betriebswirtschaftliche Basis mit dem Planen und Erstellen von verschiedensten medialen Inhalten. So wird die perfekte Symbiose hergestellt für alle, die sich für beide Inhalte begeistern. Weiter lässt sich der Studiengang nach belieben mit dem Schwerpunkt Wirtschaft, dem Schwerpunkt Konzeption und Analyse oder eben ohne Schwerpunkt als Mischung, anpassen.",DMW,medienwirtschaft vereint betriebswirtschaftliche basis planen erstellen verschiedensten medialen inhalten perfekte symbiose hergestellt beide inhalte begeistern lässt belieben schwerpunkt wirtschaft schwerpunkt konzeption analyse eben schwerpunkt mischung anpassen,0.0,Sonstiges
"Die Hochschule ist sehr gut ausgestattet, eigenes Filmstudio, Hochschulradio, Pianos. Die Professoren sind alle sehr kompetent und haben Erfahrungen in der Medienbranche gesammelt. Die Module sind in den ersten Semestern sehr BWL lästig, nach dem dritten Semester kann man jedoch praxisbezogenere Module und Projekte wählen",DMW,gut ausgestattet eigenes filmstudio hochschulradio pianos professoren kompetent erfahrungen medienbranche gesammelt module ersten semestern bwl lästig dritten praxisbezogenere module projekte wählen,0.0,Dozenten
"Als dieses Semester endlich rum war habe ich drei Kreuze gemacht. Manche Dozenetn sind an einer Medienhochschule echt mit der Technik überfordert. Dieses Coronasemester hat echt viel von uns gefordert. Zwischen Ton- und Bildproblemen, gedeckelte Module, Flexibilität und Leistungsanspruch wie eh und je. Viele von uns haben noch immer finanzielle Probleme und nur ein Dozent hat uns gefragt wie es uns eigentlich geht. Es gab Dozenten die ihre Vorlesungen als...Erfahrungsbericht weiterlesen",DMW,endlich rum drei kreuze gemacht dozenetn medienhochschule echt technik überfordert coronasemester echt gefordert bildproblemen gedeckelte module flexibilität leistungsanspruch eh je finanzielle probleme gefragt eigentlich geht gab dozenten vorlesungen erfahrungsbericht weiterlesen,0.0,Dozenten
"Die HdM hat insgesamt einen guten Ruf. Doch davon sollte man sich nicht blenden lassen, dies gilt wohl eher für (informations-) technische Studiengänge. Das MW-Studium hält keineswegs, was man sich als Abiturient von einem Studium verspricht.Man muss sich die Frage stellen, was man mit diesem Studium später eigentlich anfangen soll. Die Module sind meines Erachtens zu weit gestreut und haben wenig Bezug zueinander. Es geht sehr verschult zu und...Erfahrungsbericht weiterlesen",DMW,hdm insgesamt guten ruf davon blenden lassen gilt wohl eher technische studiengänge hält keineswegs abiturient frage stellen später eigentlich anfangen module erachtens weit gestreut wenig bezug zueinander geht verschult erfahrungsbericht weiterlesen,0.0,Sonstiges
"Die Lehrveranstaltungen sind praxisorientiert gestaltet. Die ersten 3 Semester sind gut zu schaffen, wenn man sich von Anfang Zeit nimmt und nacharbeitet. Technik sollte man nicht unterschätzen. Organisation ist top. Hochschule ist top und die Ausstattung.Empfehle ich gerne weiter. ☺️",DMW,lehrveranstaltungen praxisorientiert gestaltet ersten 3 gut schaffen anfang zeit nimmt nacharbeitet technik unterschätzen organisation top top gerne,0.5,Technik
"Das Studium lässt einem verschiedene Vertiefungen offen (Management, Konzeption, Allrounder). Zu Beginn werden Grundlagen-Theorien. In höheren Semestern kann man sich stark praktisch ausprobieren (u.a. Radio- und TV-Produktion, Produktion von Audioinhalten, Erstellung von digitalen Geschäftsmodellen).Insgesamt eine gute Ausstattung der Hochschule mit TV-Studio, Tonstudio und UKW-Radiosender. Macht sehr viel Spaß, hier zu studieren.",DMW,lässt verschiedene vertiefungen offen management konzeption allrounder beginn höheren semestern stark praktisch ausprobieren produktion audioinhalten erstellung digitalen geschäftsmodellen gute ausstattung tonstudio macht spaß,-0.2,Ausstattung
"Die Hochschule ist super modern, man hat Zugriff auf ganz viele technische Geräte und vieles mehr. Sie ist super modern eingerichtet, es ist hell und daher auch eine tolle Lernatmosphäre. Die Dozenten sind überwiegend freundlich und unterrichten echt gut, man kann viel aus den Lehrveranstaltungen mitnehmen. Es ist auch sehr viel praxisnah und man hat viele verschiedene Möglichkeiten der Weiterbildungen.",DMW,super modern zugriff ganz technische geräte vieles super modern eingerichtet hell daher tolle lernatmosphäre dozenten überwiegend freundlich unterrichten echt gut lehrveranstaltungen mitnehmen praxisnah verschiedene möglichkeiten weiterbildungen,0.26666666666666666,Dozenten
Absolut tolle Hochschule mit kompetenten Professoren und netten Kommilitonen. Die Hochschule ist sehr gut ausgestattet und bietet eine Vielfalt an verschiedenen Vorlesungen und Projekten. Zudem findet eine Zusammenarbeit mit vielen ansässigen Unternehmen statt.,DMW,absolut tolle kompetenten professoren netten kommilitonen gut ausgestattet bietet vielfalt verschiedenen vorlesungen projekten findet zusammenarbeit vielen ansässigen unternehmen statt,0.0,Dozenten
"Da ich nun im 3. Semester bin, kann ich über dieses Studium sagen, dass Medienwirtschaft zwar einiges an Theorie hat aber diese immer an Beispielen aus der Praxis gezeigt wird. Z.b lernt man in BWL wie Unternehmensführung und Personalwesen funktioniert und bekommt auch Beispiele in heutigen Unternehmen dazu aufgezählt . Zudem bietet der Studiengang einiges Kreatives an wie ein Drehbuch schreiben, oder einen Kurzfilm drehen . Alles in einem ist...Erfahrungsbericht weiterlesen",DMW,sagen medienwirtschaft theorie beispielen praxis gezeigt lernt bwl unternehmensführung personalwesen funktioniert bekommt beispiele heutigen unternehmen aufgezählt bietet kreatives drehbuch schreiben kurzfilm drehen erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Empfehlung für diesen Studiengang, bietet gute Grundlagen für Job und weiteres Studium.Spezialisierung (Richtung Technik / Management) möglich, gute Möglichkeiten der Einteilung von Projekten und Vorlesungen.Vielseitige Möglichkeiten sich zu engagieren über das Studium hinaus.",DMW,empfehlung bietet gute grundlagen job weiteres richtung technik management möglich gute möglichkeiten einteilung projekten möglichkeiten engagieren hinaus,0.0,Technik
"Die ersten zwei Semester muss man das Grundstudium absolvieren, weshalb man vorgegebene Kurse hat. Dadurch ist es aber einfach neue Leute kennenzulernen, da man immer alle Vorlesungen zusammen besucht! Ab dem 3ten Semester darf man dann immer mehr selbst wählen. Es gibt verschiedene Produktionen und Projekte, in welche man sich einbringen kann um Erfahrung zu sammeln. Die Professoren sind alle sehr nett und die Ausstattung der Hochschule ist top.",DMW,ersten zwei grundstudium absolvieren weshalb vorgegebene kurse dadurch einfach neue leute kennenzulernen vorlesungen zusammen besucht 3ten darf wählen gibt verschiedene produktionen projekte einbringen erfahrung sammeln professoren nett ausstattung top,0.5,Dozenten
Inhalte und Themen sehr spannend. Manche Professoren sind meiner Meinung nach absolute Fehlbesetzungen. Ausstattung top. Hochschule sehr schön und auch die Möglichkeiten nach einem MW Studium sind sehr weitläufig. Leider theoretischer als ich gedacht habe.,DMW,inhalte themen spannend professoren meinung absolute fehlbesetzungen ausstattung top schön möglichkeiten mw weitläufig leider theoretischer gedacht,0.35,Dozenten
"Man bekommt extrem viele Möglichkeiten Inhalte anhand von Projekten und Gruppenarbeiten zu lernen. Klausuren eigentlich nur in den ersten wir Semestern, dafür viel Kontakt zu wichtigen Unternehmen und man lernt unglaublich viele Soft Skills, die später auch im Beruf gefragt sind.",DMW,bekommt extrem möglichkeiten inhalte anhand projekten gruppenarbeiten lernen klausuren eigentlich ersten semestern dafür kontakt wichtigen unternehmen lernt unglaublich soft skills später beruf gefragt,0.1,Praxisbezug
"Ich befinde mich bereits kurz vor dem Abschluss und muss zusammenfassend sagen, dass ich die Wahl meines Studiums auf keinen Fall bereue. Natürlich hat man vor allem im Grundstudium viel Theorie und auch lernintensive Klausuren. Danach werden die Vorlesungen allerdings immer praktischer und die Studierenden lernen sowohl fiktiv als auch bei der Zusammenarbeit mit Kunden aus der Wirtschaft ihr Wissen anzuwenden. Wer gerne im Team arbeitet und seine eigenen Ideen...Erfahrungsbericht weiterlesen",DMW,befinde bereits kurz abschluss zusammenfassend sagen wahl studiums fall bereue natürlich grundstudium theorie lernintensive klausuren danach vorlesungen allerdings praktischer studierenden lernen sowohl fiktiv zusammenarbeit kunden wirtschaft wissen anzuwenden wer gerne team arbeitet eigenen ideen erfahrungsbericht weiterlesen,0.0,Sonstiges
"Kann den Studiengang jeden ans Herzen legen, der nicht „nur“ trockenes BWL studieren möchte und sich Praxisbezug wünscht.Die Hochschule ist top und die Veranstaltungen sehr spannend und lehrreich. Die Mensa ist einer der wenigen Minuspunkte der HdM (überteuert, wenig Auswahl).",DMW,ans herzen legen trockenes bwl möchte praxisbezug top veranstaltungen spannend lehrreich mensa wenigen minuspunkte hdm überteuert wenig auswahl,0.5,Praxisbezug
"Das Studium ist sehr breit gefächert und abwechslungsreich. Wirtschaftliche Vorlesungen machen einen großen Teil des Studiums aus, aber es gibt auch technische und gestalterische/kreative Aspekte. Ab dem dritten Semester kann man sich aktiv in Projekte und Produktionen einbringen. Die Dozenten sind auch super (mit sehr wenigen Aufnahmen).",DMW,breit gefächert abwechslungsreich wirtschaftliche vorlesungen großen teil studiums gibt technische aspekte dritten aktiv projekte produktionen einbringen dozenten super wenigen aufnahmen,0.3333333333333333,Dozenten
"Der Studiengang ist sehr vielfältig, man kann in verschiedene Bereiche schnuppern und auch viele Projekte und Produktionen belegen. Nach dem Grundstudium (1.+2. Semester) hat man viele Möglichkeiten, deinen Stundenplan nach eigenen Interessen zusammenzustellen. Die Dozenten sind auch super, am liebsten mag ich die Vorlesungen von Herr Kühnle und Herr Weißhaupt.",DMW,vielfältig verschiedene bereiche schnuppern projekte produktionen belegen grundstudium möglichkeiten stundenplan eigenen interessen zusammenzustellen dozenten super liebsten mag vorlesungen herr kühnle herr weißhaupt,0.3333333333333333,Dozenten
"Der Studiengang ist sehr breit angelegt. Man hat sowohl im Pflicht als auch im Wahlbereich die Möglichkeit über alle relevanten Medienbranchen etwas zu lernen und durch Projekte sehr praxisnah mit Partnern aus der Wirtschaft zu arbeiten. Die Dozenten haben Erfahrung in der Medienbranche und das merkt man in den meisten Vorlesungen auch. Die Planung der Semester ist für die Studierenden sehr flexibel, was aber leider auch bedeutet, dass man sich...Erfahrungsbericht weiterlesen",DMW,breit angelegt sowohl pflicht wahlbereich möglichkeit relevanten medienbranchen lernen projekte praxisnah partnern wirtschaft arbeiten dozenten erfahrung medienbranche merkt meisten vorlesungen planung studierenden flexibel leider bedeutet erfahrungsbericht weiterlesen,0.0,Dozenten
"Mit dem Studiengang ist mein sehr breitflächig aufgestellt. Es werden wirtschaftliche und gestalterische Inhalte gelehrt, trotzdem sollten man nicht die technischen Grundlagen unterschätzen die im Grundstudium Pflicht sind.Früh überlegen wo es einen später beruflich hinzieht.",DMW,breitflächig aufgestellt wirtschaftliche gestalterische inhalte gelehrt trotzdem sollten technischen grundlagen unterschätzen grundstudium pflicht überlegen später beruflich hinzieht,0.0,Sonstiges
"Das Klischee bei MW ist ja: man kann alles aber nichts richtig.Und genau das ist gut so! Das Grundstudium kann teilweise etwas langweilig sein, man bekommt aber Einblicke in so viele Bereiche der Medienbranche und kann später seinen Fokus auf die eigenen Interessen legen.Die Dozenten sind sehr kompetent und größtenteils sehr sympathisch. Die HdM ist mit ihrer modernen Einrichtung nicht zu übertreffen.",DMW,klischee mw ja genau gut grundstudium teilweise langweilig bekommt einblicke bereiche medienbranche später fokus eigenen interessen dozenten kompetent größtenteils sympathisch hdm modernen einrichtung übertreffen,0.0,Dozenten
Der Studiengang Medienwirtschaft ist sehr vielfältig und anhand der selbst wählbaren Module sehr abwechslungsreich und auf die Bedürfnisse jedes einzelnen abgestimmt. Somit ist es möglich im Management- oder Konzeptionsbereich seinen Schwerpunkt zu setzen oder man lässt dies offen und bedient sich aus beiden Bereichen mit wertvollen Vorlesungen.,DMW,medienwirtschaft vielfältig anhand wählbaren module abwechslungsreich bedürfnisse einzelnen abgestimmt somit möglich konzeptionsbereich schwerpunkt setzen lässt offen bedient beiden bereichen wertvollen vorlesungen,0.0,Sonstiges
Sehr interessante Fächer und Wahlmöglichkeiten (ab dem dritten Semester). Familiäres Umfeld (ca. 70 Studierende pro Semester im Studiengang Medienwirtschaft) und gute Verbindung aus Theorie und Praxis. Viele Partneruniversitäten weltweit und Unterstützung beim Auslandssemester.,DMW,interessante fächer wahlmöglichkeiten dritten familiäres umfeld ca 70 pro medienwirtschaft gute verbindung theorie praxis partneruniversitäten weltweit unterstützung beim auslandssemester,0.0,Praxisbezug
"Ich bin nun schon seit einiger Zeit mit dabei und bereue jetzt immer noch nicht meine Entscheidung für den Studiengang ""Medienwirtschaft"". Der Anfang war relativ hart, weil die Grundvorlesungen sehr sehr breit gefächert waren und man daher unglaublich viel auswendig lernen musste. Ab dem 3. Semester wird dies dann etwas lockerer, die Zahl der verschiedenen Projekte nimmt zu und ich muss sagen, die meisten Projekte waren wirklich interessant! Von Start-up...Erfahrungsbericht weiterlesen",DMW,schon seit zeit bereue entscheidung medienwirtschaft anfang relativ hart grundvorlesungen breit gefächert daher unglaublich auswendig lernen lockerer zahl verschiedenen projekte nimmt sagen meisten projekte wirklich interessant erfahrungsbericht weiterlesen,0.0,Praxisbezug
Beim MW erhält man einen vielseitigen Einblick in die Medienbranche. Es gibt viele verschiedene Möglichkeiten sich auszuprobieren und man erhält viele verschiedene Blickwinkel. Sowohl technisch als auch wirtschaftlich oder gestalterisch. Manchmal wäre es gut noch ein wenig mehr in die Tiefe zu gehen.,DMW,beim mw erhält vielseitigen einblick medienbranche gibt verschiedene möglichkeiten auszuprobieren erhält verschiedene blickwinkel sowohl technisch wirtschaftlich gestalterisch manchmal wäre gut wenig tiefe gehen,0.0,Sonstiges
Medienwirtschaft ist ein sehr gutes Studium. Einziger Kritikpunkt liegt bei manchen Fächern des Grundstudiums die extrem hart benotet werden.Würde das Studium nie eintauschen! Die meisten Dozenten sind wirklich super und der Dekan hervorragend! Empfehlenswert!,DMW,medienwirtschaft gutes einziger kritikpunkt liegt fächern grundstudiums extrem hart benotet nie eintauschen meisten dozenten wirklich super dekan hervorragend empfehlenswert,0.3333333333333333,Dozenten
"MW ist ein wirklich breit gefächerter Studiengang mit vielen Wahlmöglichkeiten, der Einblicke in das Wirtschaften von und mit Medien vermittelt. Von theoretischen betriebswirtschaftlichen Grundlagen wie unter anderem Rechnungswesen, Marketing mit Schwerpunkt Medien bis hin zu Technikvorlesungen und vielen Praxisprojekten ist alles dabei.Viele Profs kommen aus der Praxis und sind sehr kompetent.",DMW,mw wirklich breit gefächerter vielen wahlmöglichkeiten einblicke wirtschaften medien vermittelt theoretischen betriebswirtschaftlichen grundlagen rechnungswesen marketing schwerpunkt medien technikvorlesungen vielen praxisprojekten profs kommen praxis kompetent,0.0,Technik
